Bird_ID,Species,Region,Habitat,Weather_Condition,Migration_Reason,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Flight_Distance_km,Flight_Duration_hours,Average_Speed_kmph,Max_Altitude_m,Min_Altitude_m,Temperature_C,Wind_Speed_kmph,Migration_Start_Month,Migration_End_Month,Rest_Stops,Migrated_in_Flock,Flock_Size,Migration_Interrupted,Interrupted_Reason,Migration_Success,Observation_Counts,Origin
B6334,warbler,africa,Wetland,Windy,Feeding,88.17624981151596,-140.29461538711547,-55.045638864234014,37.24335282417442,2822.98,63.0,49.01,2102,328,10.2,35.8,May,Nov,11,No,348,No,Storm,Failed,18,"88.17624981151596, -140.29461538711547"
B6335,goose,australia,Wetland,Windy,Avoid Predators,-16.094761861717586,-50.78415483448831,-19.44346961111277,131.71738195378617,2545.48,62.7,52.28,8727,721,12.6,21.5,Sep,Jun,6,No,204,Yes,Injury,Failed,27,"-16.094761861717586, -50.78415483448831"
B6336,swallow,europe,Grassland,Rainy,Climate Change,-63.21888296461137,-65.20799763159897,2.256214075641779,33.51579775212494,3411.07,59.1,46.77,8787,232,30.4,42.4,Jan,Apr,13,No,396,Yes,Injury,Failed,18,"-63.21888296461137, -65.20799763159897"
B6337,swallow,europe,Forest,Foggy,Feeding,73.90971893572294,122.27382721013316,33.63789177593468,170.6264427954057,2347.14,46.4,55.22,2896,233,30.8,53.4,Nov,Mar,12,Yes,7,No,Storm,Failed,23,"73.90971893572294, 122.27382721013316"
B6338,goose,north america,Grassland,Rainy,Feeding,52.8376096200588,100.24821935179642,43.636921750750645,52.38068141836416,2287.68,57.1,42.14,1667,209,9.0,51.9,May,Nov,7,Yes,436,No,,Successful,26,"52.8376096200588, 100.24821935179642"
B6339,eagle,australia,Forest,Foggy,Avoid Predators,2.029357198025565,-35.96254755230444,36.88608133664384,-66.74287916476554,2684.73,59.1,55.0,1705,370,-8.8,48.9,Mar,May,8,Yes,172,No,Injury,Successful,74,"2.029357198025565, -35.96254755230444"
B6340,hawk,africa,Mountain,Rainy,Avoid Predators,-24.236164257274567,59.215791479241545,-72.881017377108,126.8882394357579,2673.18,52.6,52.82,8788,210,29.0,9.3,May,Apr,7,Yes,417,No,Predator,Successful,75,"-24.236164257274567, 59.215791479241545"
B6341,goose,asia,Grassland,Windy,Avoid Predators,-9.33015103204906,-37.99962637387856,-20.35728518561575,-68.07154634276601,2439.67,44.5,50.03,3061,837,15.6,45.8,Sep,May,11,Yes,50,No,Lost Signal,Failed,34,"-9.33015103204906, -37.99962637387856"
B6342,swallow,europe,Urban,Foggy,Climate Change,72.33861155491985,25.672981793844144,-39.48028700087389,169.76533662788984,2039.32,49.4,56.55,4186,416,-2.2,9.9,Sep,May,14,No,89,No,,Successful,35,"72.33861155491985, 25.672981793844144"
B6343,goose,europe,Forest,Windy,Breeding,-56.76417940256307,176.83750606504293,-18.284125614255416,-8.016499778119112,2571.01,50.3,53.51,3103,536,17.6,47.9,Sep,Mar,14,No,499,No,Lost Signal,Failed,26,"-56.76417940256307, 176.83750606504293"
B6344,eagle,south america,Grassland,Stormy,Climate Change,55.22103380222478,12.806808204806885,26.437173200269115,163.16894457442135,2731.77,42.6,66.16,1010,280,15.9,19.4,Mar,Dec,2,No,252,Yes,Predator,Failed,82,"55.22103380222478, 12.806808204806885"
B6345,goose,north america,Urban,Stormy,Avoid Predators,-86.72568609111202,175.88690381898243,-55.27426927339372,-113.90463463626996,2074.9,57.7,46.91,9005,412,6.1,8.3,Sep,May,7,No,440,Yes,Predator,Failed,5,"-86.72568609111202, 175.88690381898243"
B6346,hawk,europe,Wetland,Clear,Climate Change,75.70295876557532,88.9916782553077,0.3778863252873492,-175.89653811734425,1931.71,52.3,50.21,1633,678,-7.3,43.7,Mar,Dec,14,Yes,227,No,Lost Signal,Successful,29,"75.70295876557532, 88.9916782553077"
B6347,stork,europe,Coastal,Windy,Avoid Predators,0.0535103363170321,-136.5399755052697,69.27688278910443,-109.3927334548842,2685.34,67.5,50.97,9039,449,-8.9,27.9,Sep,Apr,13,No,489,No,Storm,Successful,84,"0.0535103363170321, -136.5399755052697"
B6348,eagle,asia,Mountain,Windy,Breeding,-49.18539125858901,106.5478206961248,41.60283436096145,-144.58738748872753,4047.27,41.7,55.31,4015,435,21.1,33.0,Nov,Mar,11,Yes,64,No,Injury,Successful,65,"-49.18539125858901, 106.5478206961248"
B6349,swallow,asia,Mountain,Clear,Climate Change,-89.48582949290717,-121.93716907086652,40.56572001410103,84.22416806516833,3132.9,51.8,50.6,4710,369,-5.6,51.6,Sep,Apr,14,No,472,Yes,Predator,Successful,44,"-89.48582949290717, -121.93716907086652"
B6350,hawk,south america,Wetland,Stormy,Breeding,10.718364374059362,11.63829901918055,62.76894805654288,-84.76356413611153,2407.16,63.5,43.22,8088,632,31.1,22.0,Oct,Oct,10,No,182,No,Storm,Failed,38,"10.718364374059362, 11.63829901918055"
B6351,goose,australia,Grassland,Stormy,Breeding,-45.99218329922914,40.768284407622815,-18.135901330666243,50.21070820425709,2397.52,44.0,36.93,2740,549,-3.4,16.8,May,May,1,Yes,421,No,Injury,Failed,26,"-45.99218329922914, 40.768284407622815"
B6352,goose,south america,Coastal,Foggy,Avoid Predators,23.6275804819518,141.20296387896968,46.70691001291178,60.716534460700416,2586.94,36.9,45.98,5646,660,14.8,23.9,May,Dec,13,No,125,Yes,,Successful,48,"23.6275804819518, 141.20296387896968"
B6353,stork,south america,Wetland,Foggy,Climate Change,-39.3895293386315,-104.24728430743868,-79.433204466958,67.76832254877709,2210.97,55.6,52.48,7970,375,24.9,37.9,Sep,Dec,7,No,461,No,Injury,Failed,89,"-39.3895293386315, -104.24728430743868"
B6354,swallow,asia,Urban,Stormy,Climate Change,-74.15567474575916,135.33914605099056,-79.84314641174737,119.73892365459125,2707.04,32.2,51.53,2041,245,28.6,13.5,Jan,Dec,14,Yes,84,Yes,Lost Signal,Failed,25,"-74.15567474575916, 135.33914605099056"
B6355,swallow,australia,Coastal,Rainy,Breeding,0.9092933718406756,156.41775934498838,-30.27624174765685,-126.37229241873358,1769.81,56.5,45.21,1179,460,29.9,47.7,Nov,Apr,8,No,441,No,Lost Signal,Successful,6,"0.9092933718406756, 156.41775934498838"
B6356,crane,asia,Forest,Windy,Avoid Predators,11.607432531865982,-147.7845535465554,-54.56754609854671,-161.83294867940896,2277.79,30.2,48.68,4547,663,15.0,53.0,Mar,Dec,12,Yes,173,Yes,Storm,Failed,58,"11.607432531865982, -147.7845535465554"
B6357,swallow,north america,Grassland,Foggy,Breeding,-8.53379540288087,138.70264248432807,3.336945056070448,-169.30615282649907,3186.54,53.0,43.52,4075,694,0.7,54.6,Mar,Apr,6,Yes,143,No,,Successful,75,"-8.53379540288087, 138.70264248432807"
B6358,stork,africa,Coastal,Rainy,Breeding,-7.553600220639353,-86.69518250121108,-57.02355698356198,-142.63559862096054,2864.41,62.3,46.95,8756,372,-0.9,37.0,Oct,Nov,11,No,158,Yes,Storm,Failed,78,"-7.553600220639353, -86.69518250121108"
B6359,warbler,africa,Forest,Foggy,Breeding,16.137023022002765,-150.8396582224305,85.60329772269108,-43.493207062270045,2852.58,49.9,54.88,4585,433,10.2,56.3,Apr,Jun,14,Yes,145,No,Injury,Successful,64,"16.137023022002765, -150.8396582224305"
B6360,crane,north america,Wetland,Clear,Breeding,4.743631693827624,165.08676813059674,63.198923594277744,168.2553379251856,3070.44,52.4,45.82,7895,368,18.3,8.2,Jan,May,5,No,406,No,Lost Signal,Successful,37,"4.743631693827624, 165.08676813059674"
B6361,crane,africa,Mountain,Windy,Climate Change,-66.13784300472153,-38.80674459014728,86.85606582881681,-52.83896479648605,2340.7,47.6,55.88,2926,126,28.8,33.6,Sep,May,7,Yes,154,Yes,,Successful,27,"-66.13784300472153, -38.80674459014728"
B6362,goose,australia,Coastal,Foggy,Feeding,-54.524583632694174,44.27406184930908,55.3973445638363,-16.947745522803956,1808.47,65.5,40.85,3242,617,12.7,26.8,Feb,Dec,1,Yes,141,Yes,Lost Signal,Successful,60,"-54.524583632694174, 44.27406184930908"
B6363,goose,asia,Coastal,Stormy,Climate Change,-64.47761254277098,19.034323126313467,81.19974537609298,113.1828192337806,2608.58,44.5,46.68,4002,774,21.5,58.8,Sep,Apr,14,Yes,142,No,Storm,Successful,71,"-64.47761254277098, 19.034323126313467"
B6364,swallow,africa,Forest,Clear,Avoid Predators,34.79320479955426,-103.25450712246032,-23.74105898921613,150.69528699103546,2739.52,66.8,59.54,5070,326,21.1,5.4,Jan,Jun,2,Yes,209,Yes,Injury,Failed,83,"34.79320479955426, -103.25450712246032"
B6365,crane,australia,Forest,Clear,Feeding,5.147714190053875,61.043662140143454,-0.3770859832143003,169.71894113839318,3373.67,55.3,37.16,9456,389,-4.7,24.0,Jan,Dec,4,Yes,105,No,Storm,Failed,18,"5.147714190053875, 61.043662140143454"
B6366,goose,asia,Mountain,Stormy,Breeding,-12.62607776443292,-163.3986039573846,-46.83710858085243,117.52244088061492,2157.92,55.9,49.78,7861,263,26.7,9.8,Jan,May,4,Yes,204,Yes,Storm,Successful,1,"-12.62607776443292, -163.3986039573846"
B6367,stork,australia,Forest,Clear,Climate Change,53.70101914911288,-106.8858265276824,24.44509146829803,0.9057808972678174,2377.04,61.9,53.45,9724,505,9.4,21.3,Oct,Nov,9,No,431,No,,Failed,84,"53.70101914911288, -106.8858265276824"
B6368,goose,north america,Forest,Windy,Feeding,-31.356961243055075,160.07895033622003,51.8814543282972,-97.38847877907048,3095.21,43.4,50.49,7025,463,-7.4,52.3,Mar,Nov,9,No,246,Yes,,Failed,3,"-31.356961243055075, 160.07895033622003"
B6369,eagle,south america,Coastal,Foggy,Breeding,12.259199356372989,163.26270885267598,-0.2264093696559825,35.41210421458058,2951.5,55.0,54.98,3166,679,15.6,13.5,Apr,Apr,9,No,458,No,,Successful,61,"12.259199356372989, 163.26270885267598"
B6370,eagle,north america,Mountain,Clear,Climate Change,-76.60663173176428,-6.244130947156748,-36.65288904924471,-109.15378316745318,1772.01,41.2,54.64,6162,674,30.8,29.6,Jan,Mar,13,Yes,254,Yes,Injury,Failed,18,"-76.60663173176428, -6.244130947156748"
B6371,goose,africa,Mountain,Windy,Feeding,43.992735088520135,-119.13417399103972,1.380994904866654,-159.9390963902838,3085.66,68.5,46.53,4217,853,24.2,12.3,May,Nov,8,Yes,277,Yes,,Failed,76,"43.992735088520135, -119.13417399103972"
B6372,crane,asia,Coastal,Stormy,Climate Change,35.13464006680617,-28.216778027416808,-78.67886042584854,150.9674166513591,3376.79,52.1,53.44,4194,652,-4.6,58.8,Jan,Jun,3,Yes,185,Yes,,Failed,38,"35.13464006680617, -28.216778027416808"
B6373,warbler,australia,Wetland,Foggy,Feeding,54.42833327343877,135.7454999850837,39.80150132768839,-5.475489870221992,2250.93,57.4,48.46,7212,576,26.0,4.6,Sep,Dec,6,Yes,305,Yes,Storm,Successful,45,"54.42833327343877, 135.7454999850837"
B6374,warbler,africa,Wetland,Stormy,Avoid Predators,69.20567244297965,-154.70134040302509,-8.710745138636085,2.9664805993691914,3083.82,73.2,51.55,5136,411,-8.0,50.9,Feb,Oct,9,No,18,Yes,Predator,Successful,70,"69.20567244297965, -154.70134040302509"
B6375,crane,africa,Coastal,Foggy,Climate Change,46.44508811317536,-133.9673122211351,71.68215933905304,39.31884938300067,2841.84,62.4,46.55,6416,387,15.9,55.9,Nov,Apr,5,Yes,133,Yes,,Successful,91,"46.44508811317536, -133.9673122211351"
B6376,hawk,south america,Forest,Clear,Climate Change,62.0081802229129,142.43502450818187,76.18505566790492,-17.492919321957572,2082.81,50.8,62.17,5249,243,-4.8,46.7,Apr,Nov,8,Yes,434,No,Injury,Successful,93,"62.0081802229129, 142.43502450818187"
B6377,warbler,africa,Grassland,Clear,Feeding,-27.78217218688957,-30.46197575061177,-67.40913413436562,-20.005032635560863,1859.42,76.8,47.87,8539,420,17.1,22.2,Mar,Nov,3,Yes,157,Yes,Injury,Successful,23,"-27.78217218688957, -30.46197575061177"
B6378,eagle,south america,Wetland,Foggy,Avoid Predators,-28.199274837310853,-149.95490214874457,89.29997771726102,149.45231432319457,2711.01,40.7,45.0,8720,445,-3.1,23.8,Nov,Apr,2,Yes,297,No,,Failed,23,"-28.199274837310853, -149.95490214874457"
B6379,stork,asia,Wetland,Windy,Climate Change,79.97414758196695,-129.88473221736663,84.56805261447127,113.95660642562228,3062.18,46.8,54.99,3154,499,30.2,1.8,Nov,Apr,8,No,44,No,Injury,Successful,77,"79.97414758196695, -129.88473221736663"
B6380,crane,asia,Coastal,Windy,Avoid Predators,74.62341653871687,137.6813440658857,22.88365438589105,-103.46680855772786,2330.99,53.6,49.41,8296,403,19.3,11.7,May,Dec,13,No,326,No,Lost Signal,Successful,62,"74.62341653871687, 137.6813440658857"
B6381,swallow,australia,Coastal,Windy,Avoid Predators,8.72952139894005,-3.562786215175805,58.58058105115512,-74.96005348059855,1917.7,44.4,54.89,3101,142,9.8,55.8,Nov,Mar,14,Yes,268,Yes,Predator,Successful,73,"8.72952139894005, -3.562786215175805"
B6382,eagle,south america,Grassland,Rainy,Climate Change,-24.019418650923757,-121.32204916995198,-86.68134368366607,57.82415044656733,1423.58,53.4,48.57,5833,319,30.8,43.7,Mar,May,3,No,27,Yes,Predator,Successful,11,"-24.019418650923757, -121.32204916995198"
B6383,stork,north america,Grassland,Windy,Breeding,65.88027544658405,141.86151177412154,84.66939714433627,25.593090847367503,2570.16,43.0,43.51,8271,503,-2.2,33.0,Apr,Oct,12,Yes,120,Yes,Storm,Successful,89,"65.88027544658405, 141.86151177412154"
B6384,stork,asia,Mountain,Clear,Feeding,-31.78599616307409,124.3004001043526,-7.863493231970821,95.81736735755412,2130.52,50.8,55.83,9412,131,29.5,59.4,Feb,Apr,5,Yes,299,Yes,Storm,Successful,32,"-31.78599616307409, 124.3004001043526"
B6385,crane,australia,Coastal,Rainy,Climate Change,-62.345685079000006,-171.71159371621056,73.74604003496137,81.94774369877501,2090.6,42.1,44.95,5691,298,-4.9,45.7,Jan,Apr,4,Yes,264,Yes,Predator,Successful,36,"-62.345685079000006, -171.71159371621056"
B6386,stork,north america,Wetland,Windy,Avoid Predators,25.108681500986407,29.156438789809897,-20.67752597063165,75.07699648063576,3356.59,40.7,45.16,8952,886,24.7,36.8,Nov,Dec,11,No,498,Yes,Storm,Successful,95,"25.108681500986407, 29.156438789809897"
B6387,crane,asia,Urban,Clear,Feeding,-82.32807424806596,-92.0388058629452,51.871764193257945,136.87844791698586,2888.01,61.1,49.15,7541,491,-3.6,31.1,May,Apr,2,Yes,180,Yes,Storm,Successful,97,"-82.32807424806596, -92.0388058629452"
B6388,warbler,asia,Urban,Rainy,Climate Change,-21.76165689003216,11.92889231300316,-14.769745652089142,95.95911391751372,2847.62,58.0,46.78,5502,436,-3.1,27.9,Jan,Apr,1,Yes,363,No,Storm,Failed,74,"-21.76165689003216, 11.92889231300316"
B6389,goose,australia,Forest,Clear,Feeding,55.37948682503196,-79.46340040608096,-24.71280937102988,-92.57494012565876,2475.58,43.0,45.18,3495,310,28.8,51.4,Nov,Jun,12,Yes,211,No,Injury,Failed,48,"55.37948682503196, -79.46340040608096"
B6390,eagle,australia,Wetland,Foggy,Feeding,-36.86108477528975,-66.28453887889042,80.41964449584503,134.2213916472764,2769.67,49.2,42.66,9674,593,10.1,29.0,Feb,Nov,10,Yes,61,No,Storm,Failed,27,"-36.86108477528975, -66.28453887889042"
B6391,hawk,europe,Urban,Clear,Avoid Predators,77.636786233236,36.66691167572896,35.840076101406325,-59.208406151615534,2657.34,66.1,54.32,5393,788,1.5,26.2,Apr,May,9,No,311,No,Injury,Failed,85,"77.636786233236, 36.66691167572896"
B6392,goose,africa,Wetland,Rainy,Breeding,82.04843999099472,13.989303996381835,61.21459627181363,147.92201440850613,2330.03,52.6,57.07,3833,246,19.6,13.9,Apr,Dec,7,Yes,43,No,Lost Signal,Failed,45,"82.04843999099472, 13.989303996381835"
B6393,eagle,africa,Coastal,Windy,Breeding,56.846934137721405,-37.73073679890939,7.804464749409945,116.73718729840324,2491.47,43.9,46.52,6882,620,28.8,38.3,Oct,May,14,No,194,Yes,Predator,Successful,93,"56.846934137721405, -37.73073679890939"
B6394,crane,north america,Wetland,Rainy,Feeding,87.77579741857127,-141.27553014155438,75.30277412847482,-153.32925975981226,3116.26,48.3,56.31,5628,645,8.7,1.8,May,Oct,9,No,358,No,Predator,Failed,19,"87.77579741857127, -141.27553014155438"
B6395,eagle,africa,Urban,Windy,Avoid Predators,5.537540072058775,168.99260348866164,43.19288224023183,97.661021255751,2678.28,50.3,51.9,7052,773,2.9,15.2,Feb,Apr,14,No,399,Yes,,Successful,41,"5.537540072058775, 168.99260348866164"
B6396,warbler,north america,Wetland,Windy,Avoid Predators,12.45591938501488,-117.14200183078157,-77.0098228642035,0.0410809651446584,3704.04,40.9,53.34,1737,453,2.4,31.5,Apr,Nov,1,No,468,No,Lost Signal,Successful,41,"12.45591938501488, -117.14200183078157"
B6397,crane,asia,Grassland,Stormy,Climate Change,60.51002674868613,47.92220818430036,48.03673754137722,171.76059297088665,3147.85,53.5,53.08,5152,222,20.7,18.6,Jan,Jun,9,Yes,322,No,Lost Signal,Failed,59,"60.51002674868613, 47.92220818430036"
B6398,goose,europe,Forest,Foggy,Feeding,-1.2950539581437257,-150.21188542653678,-86.63211591044328,-14.969183036753208,2468.91,55.2,47.21,9994,852,21.8,30.8,Oct,Nov,13,Yes,362,Yes,,Successful,21,"-1.2950539581437257, -150.21188542653678"
B6399,swallow,europe,Mountain,Stormy,Climate Change,-16.79039877004749,67.7926197164227,59.232405970766,-155.87721081979112,2610.33,59.7,46.3,2611,749,31.1,14.2,Mar,Jun,9,Yes,367,No,Lost Signal,Successful,10,"-16.79039877004749, 67.7926197164227"
B6400,swallow,asia,Urban,Rainy,Avoid Predators,20.655646411417024,-145.857677981795,-30.26411060433185,-74.4708372937964,2511.94,50.5,49.1,3364,610,-9.1,51.5,Sep,Apr,2,Yes,124,Yes,Storm,Failed,3,"20.655646411417024, -145.857677981795"
B6401,eagle,australia,Coastal,Stormy,Feeding,28.378711952798756,-97.37699705784657,17.6912539041151,-25.124607365377187,3210.15,43.5,49.24,7090,864,-3.8,6.7,Feb,Apr,10,No,198,Yes,Storm,Failed,57,"28.378711952798756, -97.37699705784657"
B6402,swallow,south america,Mountain,Windy,Breeding,45.16124790530995,52.91467177609363,44.88786330316944,33.09036407654463,1920.87,54.8,54.62,5547,803,16.5,13.2,Sep,Oct,5,Yes,267,Yes,Lost Signal,Failed,42,"45.16124790530995, 52.91467177609363"
B6403,crane,south america,Forest,Rainy,Breeding,30.27612550681536,-78.14333090003275,24.653693056869017,-125.2419177707829,2440.7,54.4,51.58,3659,762,3.2,27.8,Nov,Oct,8,No,28,No,Injury,Successful,56,"30.27612550681536, -78.14333090003275"
B6404,stork,africa,Grassland,Stormy,Climate Change,44.22992314739912,11.826293453252449,31.026641620790517,5.429745816671527,2858.22,42.8,50.47,9322,698,10.3,26.3,Apr,Apr,5,No,91,Yes,Storm,Failed,68,"44.22992314739912, 11.826293453252449"
B6405,crane,australia,Grassland,Clear,Feeding,31.420740759975416,-135.17805839853264,70.67983382397182,-5.949791247718309,2775.23,57.4,52.67,7039,593,31.7,40.3,Jan,Dec,7,Yes,44,Yes,,Failed,23,"31.420740759975416, -135.17805839853264"
B6406,stork,north america,Grassland,Foggy,Avoid Predators,-3.519857069967813,-107.13580586416694,-22.685043055712384,121.19852082166015,3253.72,66.9,44.84,7774,491,-5.7,42.4,Sep,Jun,11,No,194,Yes,,Successful,79,"-3.519857069967813, -107.13580586416694"
B6407,goose,europe,Grassland,Clear,Climate Change,-65.71177481943533,84.15932697166193,8.486126967426173,-71.13495210648935,2302.3,64.6,52.75,9640,785,19.2,39.4,Jan,Jun,13,Yes,345,No,,Successful,97,"-65.71177481943533, 84.15932697166193"
B6408,hawk,africa,Urban,Rainy,Breeding,51.37978120834652,-167.3500102983962,-58.5128332363127,-18.17372016939873,1723.32,35.4,51.12,9960,266,26.2,38.3,Mar,Dec,9,Yes,275,No,,Failed,78,"51.37978120834652, -167.3500102983962"
B6409,stork,asia,Urban,Stormy,Avoid Predators,-84.45975275021705,-139.7519244514614,-5.842245209139676,-40.09944108613453,2759.87,61.7,68.48,5279,501,-4.6,27.0,May,Nov,9,No,303,Yes,Injury,Successful,70,"-84.45975275021705, -139.7519244514614"
B6410,swallow,australia,Wetland,Windy,Feeding,88.65001651704114,-102.61583330016974,-62.99345325159908,47.60329347328363,2609.75,50.5,44.08,4748,832,19.1,26.8,Jan,Nov,10,No,60,Yes,,Successful,32,"88.65001651704114, -102.61583330016974"
B6411,crane,europe,Coastal,Stormy,Breeding,59.12252818914237,-172.73139872245883,24.045398298272787,121.02803448183784,2736.34,44.4,52.22,7379,807,27.4,5.3,Nov,Nov,12,No,26,Yes,Injury,Successful,86,"59.12252818914237, -172.73139872245883"
B6412,goose,north america,Wetland,Rainy,Avoid Predators,30.76390943663489,-145.66366853777328,-31.6347496985178,63.22468767774564,2316.31,22.5,46.54,7550,372,-0.7,0.2,Feb,Nov,14,Yes,323,No,,Successful,22,"30.76390943663489, -145.66366853777328"
B6413,swallow,north america,Coastal,Rainy,Breeding,83.9892189338016,-78.69906805095725,64.62260649730689,-12.582361542228767,2818.01,56.2,50.78,5015,777,-3.9,51.3,Nov,Mar,6,No,483,No,Storm,Successful,60,"83.9892189338016, -78.69906805095725"
B6414,goose,south america,Forest,Rainy,Feeding,20.24465066211768,-146.54971743006877,-28.156026596038917,49.61869021863552,2387.34,57.6,56.76,6489,425,-7.1,0.6,Nov,Nov,13,Yes,45,No,Lost Signal,Failed,77,"20.24465066211768, -146.54971743006877"
B6415,hawk,africa,Wetland,Rainy,Climate Change,-79.84208146601735,131.8029948107519,-38.3698994018022,-63.99217356756552,2846.61,45.1,59.49,2320,353,22.8,54.4,Sep,May,3,Yes,73,Yes,Lost Signal,Successful,55,"-79.84208146601735, 131.8029948107519"
B6416,warbler,asia,Forest,Stormy,Avoid Predators,10.68879132261361,-156.21343541598424,-1.5712566381514108,-128.12405696511618,2436.68,40.8,46.44,3664,570,8.6,12.5,Apr,Nov,8,Yes,215,Yes,Injury,Failed,33,"10.68879132261361, -156.21343541598424"
B6417,crane,europe,Forest,Clear,Avoid Predators,-40.10324658175029,129.95413170416623,-58.440832778588685,-64.90154719884951,3297.48,46.8,48.76,1345,491,12.5,33.7,Feb,Nov,4,Yes,46,Yes,Lost Signal,Failed,9,"-40.10324658175029, 129.95413170416623"
B6418,eagle,north america,Forest,Windy,Feeding,-23.494044962801382,116.22963098169583,-53.314896976174246,-20.27175626395689,1619.81,56.9,39.45,8825,795,-5.5,55.9,Sep,Dec,14,Yes,443,No,Storm,Failed,89,"-23.494044962801382, 116.22963098169583"
